,participant_id,path_num,person_robot,turn_num,start_idx,end_idx,walking_direction_lag,walking_direction_base_corr,walking_direction_lagged_corr,walking_direction_dtw,speeds_lag,speeds_base_corr,speeds_lagged_corr,speeds_dtw,mean_distance,mean_speed_difference,mean_walking_direction_difference,mean_pace_asymmetry
63,2104,3,person,1,105,123,1,0.7734258471437486,0.9109919099557514,3.665118075068123,1,0.3074265756177149,0.4544007344589486,13.43998848538838,0.9122109582055926,0.25866666666666666,18.568244003319005,0.32776010925872134
64,2104,3,robot,1,104,122,1,0.755370926998917,0.8986160876963422,3.7680016243890146,1,0.22266321586312582,0.5452361782272672,14.085983507210425,0.9804629348769356,0.27044444444444443,19.28084523963684,0.35351417887532677
65,2105,1,person,1,376,433,-39,-0.7294236002116644,0.4090111244455027,106.73038191388183,2,0.6753280032819164,0.6781667345255806,29.16800255088659,2.8193419658685674,0.18214035087719296,61.897971895837465,0.2418249060425978
66,2105,1,robot,1,386,467,28,-0.6321635068165009,0.6041990669721835,90.00259743840509,3,0.4211521917791449,0.5864898280748471,39.91372573600225,2.577811104849376,0.2198641975308642,62.0337764721773,0.2856090984424181
67,2105,2,person,1,358,416,4,0.44811349587658844,0.4770714701134814,44.47548634981868,0,0.5232098657661961,0.5232098657661961,39.06635460129648,1.9333909091956158,0.298051724137931,52.99188510082743,0.4618130648690213
68,2105,2,person,2,749,845,-23,0.06479861295555035,0.4638112249122846,71.51096844674943,0,0.6816012424009528,0.6816012424009528,33.30825576469495,0.6754095337582435,0.1623125,68.86093944503386,0.39569017561806885
69,2105,2,robot,1,341,591,80,0.16192232252184827,0.2631480915086201,143.074205941169,2,0.4062225753693411,0.42763370521940963,140.6002852348156,1.1398540397959531,0.30351999999999996,66.87903293891351,0.4980313176408409
70,2105,2,robot,2,812,898,16,0.35094117318282186,0.7191179798576125,44.11016889453514,-11,0.08487992121354392,0.5036374760066624,48.41511061478488,1.6901005095015127,0.3055697674418605,94.42571064283861,0.4432138096067952
71,2105,2,robot,3,1202,1304,3,0.5285035616350898,0.535348745949847,54.603337121806895,60,-0.06255416183994188,0.2658948731219446,80.57992496812297,1.970402710584386,0.3196176470588235,45.01615515378426,0.3575688158884667
72,2105,2,robot,4,1492,1642,25,-0.3181136279573129,0.35610177524402936,97.37435417619527,-2,0.4589415360721892,0.49196503872707165,87.64147988001142,1.5545315317380648,0.3178866666666667,48.974105264289456,0.4217753185189637
